MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366971980,2020-04-20T07:42:34,53.90059,-166.53145,0.0,213.1,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:57:32,53.90059,-166.53145,0.0,261.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:36:44,53.90059,-166.53142,0.0,182.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:26:15,53.90059,-166.53142,0.0,216.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:28:34,53.90059,-166.53144,0.0,194.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:40:14,53.90059,-166.53144,0.0,234.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:32:04,53.90059,-166.53143,0.0,188.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:35:34,53.90059,-166.53143,0.0,181.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:56:16,53.90059,-166.53144,0.0,69.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:34:24,53.90057,-166.53144,0.0,163.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:03:36,53.90059,-166.53145,0.0,289.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:10:45,53.90058,-166.53146,0.0,299.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:14:06,53.9006,-166.53143,0.0,295.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:08:26,53.9006,-166.53144,0.0,261.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:27:35,53.90058,-166.53145,0.0,233.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:55:05,53.90061,-166.53144,0.0,254.5,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:47:04,53.9006,-166.53144,0.0,328.7,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:48:14,53.90059,-166.53143,0.0,237.5,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:51:44,53.90059,-166.53146,0.0,325.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:19:47,53.90057,-166.53143,0.0,227.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:07:16,53.90059,-166.53144,0.0,353.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:59:46,53.90057,-166.53145,0.0,291.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:00:04,53.90057,-166.53145,0.0,337.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:24:46,53.90059,-166.53143,0.0,266.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:01:15,53.90058,-166.53143,0.0,258.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:21:46,53.90059,-166.53145,0.0,314.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:15:16,53.9006,-166.53143,0.0,342.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T07:58:35,53.90059,-166.53145,0.0,253.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:25:55,53.90057,-166.53146,0.0,340.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:40:26,53.90059,-166.53144,0.0,302.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:18:45,53.90058,-166.53143,0.0,23.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:09:36,53.90059,-166.53146,0.0,212.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:11:46,53.90058,-166.53145,0.0,247.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:36:56,53.90058,-166.53144,0.0,331.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:46:15,53.90059,-166.53145,0.0,337.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:48:45,53.9006,-166.53143,0.0,311.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:32:15,53.90057,-166.53147,0.0,299.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:12:55,53.9006,-166.53145,0.0,337.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:49:56,53.9006,-166.53143,0.0,310.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:55:45,53.90059,-166.53143,0.0,226.9,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:42:45,53.90059,-166.53143,0.0,328.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:00:06,53.90058,-166.53146,0.0,324.6,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:17:35,53.90059,-166.53145,0.0,268.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:33:26,53.9006,-166.53143,0.0,286.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:01:17,53.90059,-166.53146,0.0,330.1,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:18:36,53.90061,-166.53143,0.1,206.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:34:36,53.9006,-166.53142,0.0,251.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:51:06,53.9006,-166.53142,0.0,201.0,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:53:26,53.90058,-166.53144,0.0,113.6,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:09:32,53.9006,-166.53144,0.0,4.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:44:56,53.90059,-166.53143,0.0,5.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:29:55,53.9006,-166.53143,0.0,333.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:13:03,53.9006,-166.53143,0.0,3.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:14:13,53.90062,-166.53146,0.1,356.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:15:22,53.9006,-166.53145,0.0,350.5,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:38:06,53.90059,-166.53142,0.0,341.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:57:06,53.90059,-166.53145,0.0,321.3,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:58:15,53.90059,-166.53146,0.0,325.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:41:36,53.90058,-166.53142,0.0,336.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:20:03,53.9006,-166.53143,0.0,21.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:02:26,53.9006,-166.53146,0.0,340.8,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:03:35,53.90058,-166.53143,0.0,257.9,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:29:43,53.9006,-166.53142,0.0,24.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:05:56,53.90059,-166.53144,0.0,330.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:17:43,53.90059,-166.53145,0.0,318.8,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:24:53,53.9006,-166.53144,0.0,98.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:26:02,53.9006,-166.53143,0.0,13.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:33:54,53.9006,-166.53142,0.0,20.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:08:23,53.90061,-166.53144,0.0,16.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:54:35,53.90059,-166.53142,0.0,348.0,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:37:52,53.9006,-166.53142,0.0,309.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:22:22,53.9006,-166.53144,0.0,152.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:30:54,53.90059,-166.53143,0.0,4.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:40:13,53.9006,-166.53144,0.0,271.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:11:52,53.90059,-166.53143,0.0,288.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T08:59:25,53.90058,-166.53147,0.0,298.6,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:44:13,53.9006,-166.53143,0.0,301.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:49:42,53.9006,-166.53144,0.0,291.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:35:03,53.9006,-166.53141,0.0,199.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:23:43,53.9006,-166.53145,0.0,346.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:30:55,53.90061,-166.53144,0.0,78.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:27:47,53.9006,-166.53143,0.0,41.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:55:33,53.90058,-166.53144,0.0,351.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:59:03,53.90061,-166.53143,0.0,341.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:53:12,53.90059,-166.53144,0.0,300.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:02:14,53.90057,-166.53146,0.0,262.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:00:04,53.90059,-166.53144,0.0,356.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T03:45:52,53.90058,-166.53145,0.0,28.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:07:53,53.9006,-166.53143,0.0,358.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:06:44,53.90058,-166.53144,0.0,281.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:12:34,53.9006,-166.53144,0.0,349.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:19:34,53.90059,-166.53142,0.0,282.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:46:32,53.9006,-166.53143,0.0,254.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:47:42,53.90058,-166.53145,0.0,274.9,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:01:13,53.90058,-166.53145,0.0,281.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:24:13,53.9006,-166.53145,0.0,240.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T09:50:53,53.9006,-166.53141,0.0,287.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:25:24,53.9006,-166.53144,0.0,273.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:26:33,53.9006,-166.53143,0.0,262.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:03:23,53.90057,-166.53147,0.0,300.5,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:04:24,53.9006,-166.53145,0.0,293.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:30:34,53.90059,-166.53145,0.0,263.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:31:43,53.9006,-166.53145,0.0,240.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:08:04,53.90061,-166.53143,0.0,230.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:34:03,53.90059,-166.53143,0.0,262.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T04:11:44,53.9006,-166.53143,0.0,261.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:42:43,53.90059,-166.53145,0.0,242.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:48:13,53.9006,-166.53142,0.0,344.8,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:38:43,53.90059,-166.53144,0.0,313.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:39:53,53.90061,-166.53144,0.0,286.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:52:53,53.9006,-166.53143,0.0,342.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:29:24,53.90059,-166.53143,0.0,339.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:54:03,53.9006,-166.53144,0.0,319.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:16:03,53.9006,-166.53144,0.0,274.1,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:55:14,53.90058,-166.53145,0.0,352.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:51:43,53.9006,-166.53143,0.0,333.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:17:14,53.9006,-166.53145,0.0,263.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:18:24,53.90059,-166.53144,0.0,274.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:02:34,53.90063,-166.53142,0.0,279.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:20:44,53.9006,-166.53144,0.0,305.5,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:58:43,53.90059,-166.53144,0.0,347.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:21:53,53.9006,-166.53144,0.0,204.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:08:23,53.90059,-166.53143,0.0,248.6,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:36:24,53.9006,-166.53144,0.0,303.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:10:44,53.90061,-166.53142,0.0,331.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:37:33,53.90059,-166.53145,0.0,224.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:06:05,53.90064,-166.53141,0.0,281.3,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:45:43,53.9006,-166.53144,0.0,289.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:09:33,53.9006,-166.53142,0.0,237.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:17:34,53.90059,-166.53145,0.0,172.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:32:53,53.90059,-166.53144,0.0,305.4,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:15:15,53.9006,-166.53143,0.0,309.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:19:53,53.90059,-166.53144,0.0,305.2,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:25:05,53.9006,-166.53144,0.0,286.7,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:57:34,53.90061,-166.53144,0.0,288.4,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:00:14,53.90058,-166.53145,0.1,352.1,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:01:23,53.90061,-166.53141,0.0,310.7,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:49:24,53.9006,-166.53144,0.0,249.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:32:05,53.9006,-166.53145,0.0,334.3,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:50:34,53.9006,-166.53143,0.0,34.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:33:15,53.90061,-166.53144,0.0,298.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:04:54,53.90062,-166.53143,0.0,261.0,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:34:24,53.90059,-166.53144,0.0,280.2,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:56:23,53.90061,-166.53144,0.0,338.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:35:34,53.90059,-166.53144,0.0,301.0,59.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T10:59:54,53.90057,-166.53145,0.0,348.5,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:42:14,53.9006,-166.53145,0.0,303.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:36:45,53.90059,-166.53144,0.0,322.8,58.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:13:03,53.9006,-166.53142,0.0,279.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:39:44,53.90059,-166.53143,0.0,355.9,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:44:34,53.90059,-166.53144,0.0,317.0,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T00:33:39,53.90057,-166.53144,0.0,184.2,56.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
366971980,2020-04-20T11:46:56,53.9006,-166.53144,0.0,299.6,57.0,MILLENNIUM STAR,IMO9228942,WDA2184,31.0,0.0,32.0,10.0,4.9,52.0,A
